,brand,model,top_speed_kmh,battery_capacity_kWh,battery_type,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,car_body_type,estimated_range,range_diff_pct,range_per_kWh,speed_efficiency_ratio,performance_index,range_category,charge_rate_kw_per_kWh,eco_score,battery_capacity_binned,range_binned,battery_capacity_binarized,range_binarized
378,Skywell,BE11 Standard Range,150,68.0,Lithium-ion,320.0,149,330,9.6,50.0,CCS,,467,5,FWD,JD - Large,SUV,456.3758389261745,38.29570876550742,4.852941176470588,1.0067114093959733,15.625,Mesatar,0.7352941176470589,2.7493173443874195,2,1,1.0,1
379,Smart,#1 Brabus,180,62.0,Lithium-ion,584.0,155,325,3.9,100.0,CCS,1600.0,313,5,AWD,JB - Compact,SUV,400.0,23.076923076923077,5.241935483870968,1.1612903225806452,46.15384615384615,Mesatar,1.6129032258064515,3.020636889991729,2,1,1.0,1
380,Smart,#1 Premium,180,62.0,Lithium-ion,343.0,141,335,6.7,100.0,CCS,1600.0,323,5,RWD,JB - Compact,SUV,439.7163120567376,31.258600613951522,5.403225806451613,1.2765957446808511,26.865671641791042,Mesatar,1.6129032258064515,3.1144423728987185,2,1,1.0,1
381,Smart,#1 Pro,180,47.0,Lithium-ion,343.0,152,250,6.7,65.0,CCS,0.0,323,5,RWD,JB - Compact,SUV,309.2105263157895,23.68421052631579,5.319148936170213,1.1842105263157894,26.865671641791042,Shkurt,1.3829787234042554,3.0446883722485,1,1,1.0,1
382,Smart,#1 Pro+,180,62.0,Lithium-ion,343.0,148,335,6.7,100.0,CCS,1600.0,323,5,RWD,JB - Compact,SUV,418.9189189189189,25.05042355788624,5.403225806451613,1.2162162162162162,26.865671641791042,Mesatar,1.6129032258064515,3.096328514359328,2,1,1.0,1
383,Smart,#1 Pulse,180,62.0,Lithium-ion,584.0,155,325,4.5,100.0,CCS,1600.0,313,5,AWD,JB - Compact,SUV,400.0,23.076923076923077,5.241935483870968,1.1612903225806452,40.0,Mesatar,1.6129032258064515,3.013799283154122,2,1,1.0,1
384,Smart,#1 Pure,180,47.0,Lithium-ion,343.0,152,250,6.7,65.0,CCS,0.0,323,5,RWD,JB - Compact,SUV,309.2105263157895,23.68421052631579,5.319148936170213,1.1842105263157894,26.865671641791042,Shkurt,1.3829787234042554,3.0446883722485,1,1,1.0,1
385,Smart,#1 Pure+,180,62.0,Lithium-ion,343.0,148,335,6.7,100.0,CCS,1600.0,323,5,RWD,JB - Compact,SUV,418.9189189189189,25.05042355788624,5.403225806451613,1.2162162162162162,26.865671641791042,Mesatar,1.6129032258064515,3.096328514359328,2,1,1.0,1
386,Smart,#3 Brabus,180,62.0,Lithium-ion,543.0,149,335,3.7,100.0,CCS,1600.0,370,5,AWD,JB - Compact,SUV,416.10738255033556,24.211158970249418,5.403225806451613,1.2080536912751678,48.648648648648646,Mesatar,1.6129032258064515,3.118083064662411,2,1,1.0,1
387,Smart,#3 Premium,180,62.0,Lithium-ion,343.0,136,355,5.8,110.0,CCS,1600.0,370,5,RWD,JB - Compact,SUV,455.88235294117646,28.417564208782103,5.725806451612903,1.3235294117647058,31.03448275862069,Mesatar,1.7741935483870968,3.2944448079565527,2,2,1.0,1
388,Smart,#3 Pro,180,47.0,Lithium-ion,343.0,145,265,5.9,65.0,CCS,0.0,370,5,RWD,JB - Compact,SUV,324.13793103448273,22.316200390370845,5.638297872340425,1.2413793103448276,30.508474576271183,Shkurt,1.3829787234042554,3.2254610343584065,1,1,1.0,1
389,Smart,#3 Pro+,180,62.0,Lithium-ion,343.0,143,355,5.8,110.0,CCS,1600.0,370,5,RWD,JB - Compact,SUV,433.56643356643355,22.131389737023536,5.725806451612903,1.2587412587412588,31.03448275862069,Mesatar,1.7741935483870968,3.2750083620495185,2,2,1.0,1
390,Smart,#5 Brabus,210,94.0,Lithium-ion,710.0,174,450,3.8,230.0,CCS,1600.0,630,5,AWD,JD - Large,SUV,540.2298850574713,20.05108556832695,4.787234042553192,1.206896551724138,55.26315789473684,Mesatar,2.4468085106382977,2.808317565741206,3,2,1.0,1
391,Smart,#5 Premium,200,94.0,Lithium-ion,373.0,159,465,6.5,230.0,CCS,1600.0,630,5,RWD,JD - Large,SUV,591.1949685534591,27.138702914722394,4.946808510638298,1.2578616352201257,30.76923076923077,Mesatar,2.4468085106382977,2.881531976654417,3,3,1.0,1
392,Smart,#5 Pro,200,74.4,Lithium-ion,373.0,160,370,6.9,110.0,CCS,1600.0,630,5,RWD,JD - Large,SUV,465.0,25.675675675675674,4.973118279569892,1.25,28.98550724637681,Mesatar,1.4784946236559138,2.890544647031323,2,2,1.0,1
393,Smart,#5 Pro+,200,94.0,Lithium-ion,373.0,159,465,6.5,230.0,CCS,1600.0,630,5,RWD,JD - Large,SUV,591.1949685534591,27.138702914722394,4.946808510638298,1.2578616352201257,30.76923076923077,Mesatar,2.4468085106382977,2.881531976654417,3,3,1.0,1
394,Smart,#5 Pulse,200,94.0,Lithium-ion,643.0,174,455,4.9,230.0,CCS,1600.0,630,5,AWD,JD - Large,SUV,540.2298850574713,18.731842869773907,4.840425531914893,1.1494252873563218,40.816326530612244,Mesatar,2.4468085106382977,2.8058566786949553,3,2,1.0,1
395,Smart,#5 Summit Edition,200,94.0,Lithium-ion,643.0,174,455,4.9,230.0,CCS,1600.0,630,5,AWD,JD - Large,SUV,540.2298850574713,18.731842869773907,4.840425531914893,1.1494252873563218,40.816326530612244,Mesatar,2.4468085106382977,2.8058566786949553,3,2,1.0,1
396,Subaru,Solterra AWD,160,64.0,Lithium-ion,336.0,154,320,6.9,100.0,CCS,750.0,441,5,AWD,JC - Medium,SUV,415.5844155844156,29.87012987012987,5.0,1.0389610389610389,23.18840579710145,Mesatar,1.5625,2.8406738189346887,2,1,1.0,1
397,Tesla,Model 3 Long Range AWD (Highland),201,75.0,Lithium-ion,493.0,119,525,4.4,124.0,CCS,1000.0,594,5,AWD,D - Large,Sedan,630.2521008403361,20.048019207683062,7.0,1.6890756302521008,45.68181818181818,Gjatë,1.6533333333333333,4.052177234530176,2,3,1.0,1
398,Tesla,Model 3 Long Range RWD (Highland),201,75.0,Lithium-ion,450.0,117,545,5.2,124.0,CCS,1000.0,594,5,RWD,D - Large,Sedan,641.025641025641,17.61938367442954,7.266666666666667,1.7179487179487178,38.65384615384615,Gjatë,1.6533333333333333,4.1871794871794865,2,3,1.0,1
399,Tesla,Model 3 Performance (Highland),262,75.0,Lithium-ion,741.0,142,490,3.2,124.0,CCS,0.0,594,5,AWD,D - Large,Sedan,528.169014084507,7.78959471112388,6.533333333333333,1.8450704225352113,81.875,Mesatar,1.6533333333333333,3.88268779342723,2,3,1.0,1
400,Tesla,Model 3 RWD (Highland CATL LFP64),201,60.5,Lithium-ion,420.0,116,445,6.1,110.0,CCS,1000.0,594,5,RWD,D - Large,Sedan,521.551724137931,17.20263463773731,7.355371900826446,1.7327586206896552,32.950819672131146,Mesatar,1.8181818181818181,4.230300421866021,2,2,1.0,1
401,Tesla,Model S Dual Motor,250,95.0,Lithium-ion,,150,575,3.2,140.0,CCS,1600.0,709,5,AWD,F - Luxury,Liftback Sedan,633.3333333333334,10.14492753623189,6.052631578947368,1.6666666666666667,78.125,Gjatë,1.4736842105263157,3.588815789473684,3,4,1.0,1
402,Tesla,Model S Plaid,282,95.0,Lithium-ion,,158,560,2.3,140.0,CCS,1600.0,709,5,AWD,F - Luxury,Liftback Sedan,601.2658227848101,7.368896925858946,5.894736842105263,1.7848101265822784,122.60869565217392,Gjatë,1.4736842105263157,3.569767980766445,3,3,1.0,1
403,Tesla,Model X Dual Motor,250,95.0,Lithium-ion,,165,485,3.9,140.0,CCS,2250.0,425,7,AWD,JF - Luxury,SUV,575.7575757575758,18.712902218056858,5.105263157894737,1.5151515151515151,64.1025641025641,Mesatar,1.4736842105263157,3.0584590847748743,3,3,1.0,1
404,Tesla,Model X Plaid,262,95.0,Lithium-ion,,180,465,2.7,140.0,CCS,2250.0,425,7,AWD,JF - Luxury,SUV,527.7777777777778,13.500597371565123,4.894736842105263,1.4555555555555555,97.03703703703702,Mesatar,1.4736842105263157,2.958109161793372,3,3,1.0,1
405,Tesla,Model Y Long Range AWD (Juniper),201,75.0,Lithium-ion,493.0,132,455,4.8,124.0,CCS,1600.0,854,5,AWD,JD - Large,SUV,568.1818181818181,24.87512487512486,6.066666666666666,1.5227272727272727,41.875,Mesatar,1.6533333333333333,3.5318181818181817,2,2,1.0,1
406,Tesla,Model Y Long Range RWD (Juniper),201,75.0,Lithium-ion,450.0,121,470,5.6,124.0,CCS,1600.0,854,5,RWD,JD - Large,SUV,619.8347107438017,31.879725690170567,6.266666666666667,1.6611570247933884,35.892857142857146,Mesatar,1.6533333333333333,3.6673947264856355,2,3,1.0,1
407,Tesla,Model Y RWD (Juniper),201,60.5,Lithium-ion,420.0,121,375,5.9,110.0,CCS,1600.0,854,5,RWD,JD - Large,SUV,500.0,33.33333333333333,6.198347107438017,1.6611570247933884,34.06779661016949,Mesatar,1.8181818181818181,3.6314189662417706,2,2,1.0,1
408,Toyota,PROACE Verso L 75 kWh,130,68.0,Lithium-ion,260.0,204,260,13.3,79.0,CCS,1000.0,989,9,FWD,N - Passenger Van,Small Passenger Van,333.3333333333333,28.2051282051282,3.823529411764706,0.6372549019607843,9.774436090225564,Shkurt,1.161764705882353,2.117978770455551,2,1,1.0,1
409,Toyota,PROACE Verso M 50 kWh,130,46.3,Lithium-ion,260.0,217,180,12.1,78.0,CCS,1000.0,603,9,FWD,N - Passenger Van,Small Passenger Van,213.36405529953916,18.535586277521755,3.8876889848812097,0.5990783410138248,10.743801652892563,Shkurt,1.6846652267818576,2.140096920364587,1,0,1.0,1
410,Toyota,PROACE Verso M 75 kWh,130,68.0,Lithium-ion,260.0,202,260,13.3,79.0,CCS,1000.0,603,9,FWD,N - Passenger Van,Small Passenger Van,336.63366336633663,29.474485910129474,3.823529411764706,0.6435643564356436,9.774436090225564,Shkurt,1.161764705882353,2.1198716067980086,2,1,1.0,1
411,Toyota,Proace City Verso Electric L1 50 kWh,132,50.0,Lithium-ion,260.0,149,235,11.7,80.0,CCS,750.0,775,5,FWD,N - Passenger Van,Small Passenger Van,335.5704697986577,42.795944595173495,4.7,0.8859060402684564,11.282051282051283,Shkurt,1.6,2.632865829174554,1,0,1.0,1
412,Toyota,Proace City Verso Electric L2 50 kWh,132,50.0,Lithium-ion,260.0,149,230,11.7,80.0,CCS,750.0,1050,7,FWD,N - Passenger Van,Small Passenger Van,335.5704697986577,45.90020426028596,4.6,0.8859060402684564,11.282051282051283,Shkurt,1.6,2.582865829174554,1,0,1.0,1
413,Toyota,bZ4X AWD,160,64.0,Lithium-ion,336.0,154,345,6.9,100.0,CCS,750.0,452,5,AWD,JC - Medium,SUV,415.5844155844156,20.459250894033502,5.390625,1.0389610389610389,23.18840579710145,Mesatar,1.5625,3.0359863189346887,2,1,1.0,1
414,Toyota,bZ4X FWD,160,64.0,Lithium-ion,265.0,145,350,7.5,100.0,CCS,750.0,452,5,FWD,JC - Medium,SUV,441.37931034482756,26.108374384236445,5.46875,1.103448275862069,21.333333333333332,Mesatar,1.5625,3.0920761494252873,2,1,1.0,1
415,VinFast,VF 8 Eco Extended Range,200,87.7,Lithium-ion,500.0,186,405,5.9,120.0,CCS,1800.0,376,5,AWD,JD - Large,SUV,471.505376344086,16.421080578786672,4.618015963511972,1.075268817204301,33.89830508474576,Mesatar,1.3683010262257695,2.6654869320020222,3,2,1.0,1
416,VinFast,VF 8 Plus Extended Range,200,87.7,Lithium-ion,620.0,196,400,5.5,120.0,CCS,1800.0,376,5,AWD,JD - Large,SUV,447.44897959183675,11.862244897959187,4.561003420752566,1.0204081632653061,36.36363636363637,Mesatar,1.3683010262257695,2.622987795719511,3,2,1.0,1
417,Volkswagen,ID. Buzz LWB GTX,160,86.0,Lithium-ion,560.0,182,350,6.5,145.0,CCS,1600.0,1340,7,AWD,N - Passenger Van,Small Passenger Van,472.5274725274725,35.00784929356358,4.069767441860465,0.8791208791208791,24.615384615384617,Mesatar,1.686046511627907,2.329389215435727,3,1,1.0,1
418,Volkswagen,ID. Buzz LWB Pro,160,86.0,Lithium-ion,560.0,190,370,7.9,145.0,CCS,1000.0,1340,7,RWD,N - Passenger Van,Small Passenger Van,452.63157894736844,22.332859174964444,4.3023255813953485,0.8421052631578947,20.253164556962023,Mesatar,1.686046511627907,2.4291108253412452,3,2,1.0,1
419,Volkswagen,ID. Buzz NWB GTX,160,79.0,Lithium-ion,560.0,194,330,6.5,135.0,CCS,1800.0,1121,6,AWD,N - Passenger Van,Small Passenger Van,407.21649484536084,23.398937831927526,4.177215189873418,0.8247422680412371,24.615384615384617,Mesatar,1.7088607594936709,2.3667995061183107,2,1,1.0,1
420,Volkswagen,ID. Buzz NWB Pro,160,79.0,Lithium-ion,560.0,187,360,7.6,135.0,CCS,1200.0,1121,6,RWD,N - Passenger Van,Small Passenger Van,422.4598930481283,17.349970291146757,4.556962025316456,0.8556149732620321,21.05263157894737,Mesatar,1.7088607594936709,2.561481294110522,2,2,1.0,1
421,Volkswagen,ID. Buzz NWB Pure,145,59.0,Lithium-ion,310.0,178,275,10.7,110.0,CCS,1000.0,1121,6,RWD,N - Passenger Van,Small Passenger Van,331.46067415730334,20.531154239019397,4.661016949152542,0.8146067415730337,13.55140186915888,Shkurt,1.8644067796610169,2.593582085833228,1,1,1.0,1
422,Volkswagen,ID.3 GTX,180,79.0,Lithium-ion,545.0,131,470,5.9,135.0,CCS,0.0,385,5,RWD,C - Medium,Hatchback,603.0534351145038,28.30924151372422,5.949367088607595,1.3740458015267176,30.508474576271183,Mesatar,1.7088607594936709,3.4207955898465583,2,3,1.0,1
423,Volkswagen,ID.3 GTX Performance,200,79.0,Lithium-ion,545.0,131,465,5.6,135.0,CCS,0.0,385,5,RWD,C - Medium,Hatchback,603.0534351145038,29.68891077731265,5.886075949367089,1.5267175572519085,35.714285714285715,Mesatar,1.7088607594936709,3.4367675275734024,2,3,1.0,1
424,Volkswagen,ID.3 Pro,160,59.0,Lithium-ion,310.0,136,365,7.6,110.0,CCS,0.0,385,5,RWD,C - Medium,Hatchback,433.8235294117647,18.85576148267526,6.186440677966102,1.1764705882352942,21.05263157894737,Mesatar,1.8644067796610169,3.4724773049273234,1,2,1.0,1
425,Volkswagen,ID.3 Pro S,160,77.0,Lithium-ion,310.0,138,465,7.1,120.0,CCS,0.0,385,5,RWD,C - Medium,Hatchback,557.9710144927536,19.993766557581424,6.038961038961039,1.1594202898550725,22.535211267605636,Mesatar,1.5584415584415585,3.395475620521548,2,3,1.0,1
426,Volkswagen,ID.3 Pure,160,52.0,Lithium-ion,310.0,134,325,8.2,90.0,CCS,0.0,385,5,RWD,C - Medium,Hatchback,388.05970149253733,19.402985074626873,6.25,1.1940298507462686,19.512195121951223,Mesatar,1.7307692307692308,3.50759919912632,1,1,1.0,1
427,Volkswagen,ID.4 GTX,180,77.0,Lithium-ion,679.0,152,420,5.4,120.0,CCS,1200.0,543,5,AWD,JC - Medium,SUV,506.57894736842104,20.614035087719294,5.454545454545454,1.1842105263157894,33.33333333333333,Mesatar,1.5584415584415585,3.119572922204501,2,2,1.0,1
428,Volkswagen,ID.4 Pro,180,77.0,Lithium-ion,545.0,149,445,6.7,120.0,CCS,1000.0,543,5,RWD,JC - Medium,SUV,516.7785234899329,16.13000527863661,5.779220779220779,1.2080536912751678,26.865671641791042,Mesatar,1.5584415584415585,3.281877243261597,2,2,1.0,1
429,Volkswagen,ID.4 Pro 4MOTION,180,77.0,Lithium-ion,679.0,155,435,6.6,120.0,CCS,1200.0,543,5,AWD,JC - Medium,SUV,496.7741935483871,14.200964034111971,5.64935064935065,1.1612903225806452,27.272727272727273,Mesatar,1.5584415584415585,3.203365451752549,2,2,1.0,1
430,Volkswagen,ID.4 Pure,160,52.0,Lithium-ion,310.0,143,285,9.0,87.0,CCS,1000.0,543,5,RWD,JC - Medium,SUV,363.6363636363636,27.591706539074956,5.480769230769231,1.118881118881119,17.77777777777778,Shkurt,1.6730769230769231,3.0982711732711734,1,1,1.0,1
431,Volkswagen,ID.5 GTX,180,77.0,Lithium-ion,679.0,144,430,5.5,120.0,CCS,1200.0,549,5,AWD,JC - Medium,SUV,534.7222222222222,24.354005167958643,5.584415584415584,1.25,32.72727272727273,Mesatar,1.5584415584415585,3.2035714285714283,2,2,1.0,1
432,Volkswagen,ID.5 Pro,180,77.0,Lithium-ion,545.0,138,460,6.7,120.0,CCS,1000.0,549,5,RWD,JC - Medium,SUV,557.9710144927536,21.298046628859485,5.974025974025974,1.3043478260869565,26.865671641791042,Mesatar,1.5584415584415585,3.4081680811077306,2,2,1.0,1
433,Volkswagen,ID.5 Pure,160,52.0,Lithium-ion,310.0,142,320,8.9,87.0,CCS,1000.0,549,5,RWD,JC - Medium,SUV,366.19718309859155,14.43661971830986,6.153846153846154,1.1267605633802817,17.977528089887638,Mesatar,1.6730769230769231,3.437423156049521,1,1,1.0,1
434,Volkswagen,ID.7 GTX,180,86.0,Lithium-ion,560.0,145,500,5.4,145.0,CCS,1200.0,532,5,AWD,E - Executive,Liftback Sedan,593.1034482758621,18.620689655172416,5.813953488372093,1.2413793103448276,33.33333333333333,Mesatar,1.686046511627907,3.3164275743265317,3,3,1.0,1
435,Volkswagen,ID.7 Pro,180,77.0,Lithium-ion,550.0,132,475,6.5,125.0,CCS,1000.0,532,5,RWD,E - Executive,Liftback Sedan,583.3333333333334,22.807017543859658,6.1688311688311686,1.3636363636363635,27.692307692307693,Mesatar,1.6233766233766234,3.524275724275724,2,3,1.0,1
436,Volkswagen,ID.7 Pro S,180,86.0,Lithium-ion,550.0,133,525,6.6,145.0,CCS,1000.0,532,5,RWD,E - Executive,Liftback Sedan,646.6165413533835,23.165055495882566,6.104651162790698,1.3533834586466165,27.272727272727273,Gjatë,1.686046511627907,3.488643649292364,3,3,1.0,1
437,Volkswagen,ID.7 Tourer GTX,180,86.0,Lithium-ion,560.0,147,500,5.5,145.0,CCS,1200.0,605,5,AWD,E - Executive,Station/Estate,585.0340136054422,17.006802721088434,5.813953488372093,1.2244897959183674,32.72727272727273,Mesatar,1.686046511627907,3.3106873193251927,3,3,1.0,1
438,Volkswagen,ID.7 Tourer Pro,180,77.0,Lithium-ion,550.0,146,470,6.6,125.0,CCS,1000.0,605,5,RWD,E - Executive,Station/Estate,527.3972602739726,12.21218303701545,6.103896103896104,1.2328767123287672,27.272727272727273,Mesatar,1.6233766233766234,3.4521140959497125,2,3,1.0,1
439,Volkswagen,ID.7 Tourer Pro S,180,86.0,Lithium-ion,550.0,125,520,6.7,145.0,CCS,1000.0,605,5,RWD,E - Executive,Station/Estate,688.0,32.30769230769231,6.046511627906977,1.44,26.865671641791042,Gjatë,1.686046511627907,3.485106560222145,3,3,1.0,1
440,Volvo,EC40 Single Motor (MY26),180,67.0,Lithium-ion,420.0,151,360,7.3,110.0,CCS,1500.0,404,5,RWD,JC - Medium,SUV,443.7086092715232,23.252391464311998,5.373134328358209,1.1920529801324504,24.65753424657534,Mesatar,1.6417910447761195,3.0715803184928125,2,2,1.0,1
441,Volvo,EC40 Single Motor ER (MY26),180,79.0,Lithium-ion,420.0,146,420,7.3,125.0,CCS,1500.0,404,5,RWD,JC - Medium,SUV,541.0958904109589,28.83235485975211,5.3164556962025316,1.2328767123287672,24.65753424657534,Mesatar,1.5822784810126582,3.0554881220738688,2,2,1.0,1
442,Volvo,EC40 Twin Motor (MY26),180,79.0,Lithium-ion,670.0,155,400,4.8,125.0,CCS,1800.0,404,5,AWD,JC - Medium,SUV,509.6774193548387,27.41935483870968,5.063291139240507,1.1612903225806452,37.5,Mesatar,1.5822784810126582,2.9216993330611136,2,2,1.0,1
443,Volvo,EC40 Twin Motor Performance (MY26),180,79.0,Lithium-ion,670.0,155,400,4.6,125.0,CCS,1800.0,404,5,AWD,JC - Medium,SUV,509.6774193548387,27.41935483870968,5.063291139240507,1.1612903225806452,39.130434782608695,Mesatar,1.5822784810126582,2.9235109272640125,2,2,1.0,1
444,Volvo,ES90 Single Motor (MY26),180,88.0,Lithium-ion,480.0,135,485,6.9,190.0,CCS,1600.0,446,5,RWD,F - Luxury,Liftback Sedan,651.8518518518518,34.4024436807942,5.511363636363637,1.3333333333333333,26.08695652173913,Mesatar,2.159090909090909,3.184667325428195,3,3,1.0,1
445,Volvo,ES90 Twin Motor (MY26),180,102.0,Lithium-ion,670.0,146,530,5.5,225.0,CCS,2000.0,446,5,AWD,F - Luxury,Liftback Sedan,698.6301369863014,31.817006978547436,5.196078431372549,1.2328767123287672,32.72727272727273,Gjatë,2.2058823529411766,3.004265865748541,4,3,1.0,1
446,Volvo,ES90 Twin Motor Performance (MY26),180,102.0,Lithium-ion,870.0,146,530,4.0,225.0,CCS,2000.0,446,5,AWD,F - Luxury,Liftback Sedan,698.6301369863014,31.817006978547436,5.196078431372549,1.2328767123287672,45.0,Gjatë,2.2058823529411766,3.0179022293849047,4,3,1.0,1
447,Volvo,EX30 Cross Country (MY26),180,65.0,Lithium-ion,543.0,152,330,3.7,114.0,CCS,1600.0,318,5,AWD,JB - Compact,SUV,427.63157894736844,29.585326953748016,5.076923076923077,1.1842105263157894,48.648648648648646,Mesatar,1.7538461538461538,2.947778750410329,2,1,1.0,1
448,Volvo,EX30 Single Motor (MY24-26),180,49.0,Lithium-ion,343.0,147,275,5.7,80.0,CCS,1000.0,318,5,RWD,JB - Compact,SUV,333.3333333333333,21.212121212121204,5.612244897959184,1.2244897959183674,31.57894736842105,Shkurt,1.6326530612244898,3.208557107053348,1,1,1.0,1
449,Volvo,EX30 Single Motor ER (MY24-26),180,65.0,Lithium-ion,343.0,138,365,5.3,113.0,CCS,1600.0,318,5,RWD,JB - Compact,SUV,471.0144927536232,29.04506650784197,5.615384615384615,1.3043478260869565,33.9622641509434,Mesatar,1.7384615384615385,3.236732504574998,2,2,1.0,1
450,Volvo,EX30 Twin Motor Performance (MY24-26),180,65.0,Lithium-ion,543.0,145,340,3.6,113.0,CCS,1600.0,318,5,AWD,JB - Compact,SUV,448.2758620689655,31.845841784989858,5.230769230769231,1.2413793103448276,50.0,Mesatar,1.7384615384615385,3.043353964043619,2,1,1.0,1
451,Volvo,EX40 Single Motor (MY26),180,67.0,Lithium-ion,420.0,154,345,7.3,110.0,CCS,1500.0,410,5,RWD,JC - Medium,SUV,435.06493506493507,26.10577827969133,5.149253731343284,1.1688311688311688,24.65753424657534,Mesatar,1.6417910447761195,2.952673476594965,2,1,1.0,1
452,Volvo,EX40 Single Motor ER (MY26),180,79.0,Lithium-ion,420.0,152,400,7.3,125.0,CCS,1500.0,410,5,RWD,JC - Medium,SUV,519.7368421052631,29.93421052631578,5.063291139240507,1.1842105263157894,24.65753424657534,Mesatar,1.5822784810126582,2.9143059877889628,2,2,1.0,1
453,Volvo,EX40 Twin Motor (MY26),180,79.0,Lithium-ion,670.0,163,385,4.8,125.0,CCS,1800.0,410,5,AWD,JC - Medium,SUV,484.66257668711654,25.886383555095204,4.8734177215189876,1.1042944785276074,37.5,Mesatar,1.5822784810126582,2.8096638709844424,2,2,1.0,1
454,Volvo,EX40 Twin Motor Performance (MY26),180,79.0,Lithium-ion,670.0,163,385,4.6,125.0,CCS,1800.0,410,5,AWD,JC - Medium,SUV,484.66257668711654,25.886383555095204,4.8734177215189876,1.1042944785276074,39.130434782608695,Mesatar,1.5822784810126582,2.8114754651873413,2,2,1.0,1
455,Volvo,EX90 Single Motor (MY24-26),180,100.0,Lithium-ion,490.0,182,460,8.4,140.0,CCS,1200.0,310,7,RWD,JF - Luxury,SUV,549.4505494505495,19.44577161968467,4.6,0.989010989010989,21.428571428571427,Mesatar,1.4,2.62051282051282,4,2,1.0,1
456,Volvo,EX90 Twin Motor (MY24-26),180,107.0,Lithium-ion,770.0,188,470,5.9,150.0,CCS,2200.0,310,7,AWD,JF - Luxury,SUV,569.1489361702128,21.095518334087828,4.392523364485982,0.9574468085106383,30.508474576271183,Mesatar,1.4018691588785046,2.517394029880928,4,3,1.0,1
457,Volvo,EX90 Twin Motor Performance (MY24-26),180,107.0,Lithium-ion,910.0,188,455,4.9,150.0,CCS,2200.0,310,7,AWD,JF - Luxury,SUV,569.1489361702128,25.08767827916764,4.252336448598131,0.9574468085106383,36.73469387755102,Mesatar,1.4018691588785046,2.454218593382869,4,2,1.0,1
458,Voyah,Free 106 kWh,200,100.0,Lithium-ion,720.0,200,480,4.4,80.0,CCS,2000.0,550,5,AWD,JE - Executive,SUV,500.0,4.166666666666666,4.8,1.0,45.45454545454545,Mesatar,0.8,2.745454545454545,4,3,1.0,1
459,XPENG,G6 AWD Performance,200,87.5,Lithium-ion,660.0,159,475,4.1,180.0,CCS,1500.0,571,5,AWD,JD - Large,SUV,550.3144654088051,15.855676928169487,5.428571428571429,1.2578616352201257,48.78048780487805,Mesatar,2.057142857142857,3.14042469265663,3,3,1.0,1
460,XPENG,G6 RWD Long Range,200,87.5,Lithium-ion,440.0,154,480,6.7,180.0,CCS,1500.0,571,5,RWD,JD - Large,SUV,568.1818181818181,18.37121212121211,5.485714285714286,1.2987012987012987,29.850746268656717,Mesatar,2.057142857142857,3.162318278736189,3,3,1.0,1
461,XPENG,G6 RWD Standard Range,200,66.0,Lithium-ion,440.0,152,370,6.9,140.0,CCS,1500.0,571,5,RWD,JD - Large,SUV,434.2105263157895,17.354196301564727,5.606060606060606,1.3157894736842106,28.98550724637681,Mesatar,2.121212121212121,3.2267526523819434,2,2,1.0,1
462,XPENG,G9 AWD Performance,200,93.1,Lithium-ion,717.0,179,465,3.9,224.0,CCS,1500.0,660,5,AWD,JE - Executive,SUV,520.1117318435754,11.851985342704387,4.994629430719656,1.1173184357541899,51.282051282051285,Mesatar,2.4060150375939853,2.883792297368136,3,3,1.0,1
463,XPENG,G9 RWD Long Range,200,93.1,Lithium-ion,430.0,163,480,6.4,224.0,CCS,1500.0,660,5,RWD,JE - Executive,SUV,571.1656441717791,18.99284253578732,5.155746509129968,1.2269938650306749,31.25,Mesatar,2.4060150375939853,2.9772214140741866,3,3,1.0,1
464,XPENG,G9 RWD Standard Range,200,75.8,Lithium-ion,430.0,165,395,6.4,170.0,CCS,1500.0,660,5,RWD,JE - Executive,SUV,459.3939393939394,16.30226313770617,5.211081794195251,1.2121212121212122,31.25,Mesatar,2.242744063324538,3.0004272607339892,2,2,1.0,1
465,XPENG,P7 AWD Performance,200,82.7,Lithium-ion,757.0,164,460,4.1,138.0,CCS,0.0,440,5,AWD,E - Executive,Sedan,504.2682926829268,9.623541887592785,5.562273276904474,1.2195121951219512,48.78048780487805,Mesatar,1.6686819830713422,3.1957707847937002,3,2,1.0,1
466,XPENG,P7 RWD Long Range,200,82.7,Lithium-ion,440.0,144,495,6.7,138.0,CCS,0.0,440,5,RWD,E - Executive,Sedan,574.3055555555555,16.021324354657686,5.985489721886336,1.3888888888888888,29.850746268656717,Mesatar,1.6686819830713422,3.4392622738784913,3,3,1.0,1
467,XPENG,P7 Wing Edition,200,82.7,Lithium-ion,757.0,164,455,4.1,138.0,CCS,0.0,440,5,AWD,E - Executive,Sedan,504.2682926829268,10.82819619404985,5.501813784764208,1.2195121951219512,48.78048780487805,Mesatar,1.6686819830713422,3.165541038723567,3,2,1.0,1
468,Zeekr,001 Long Range RWD,200,94.0,Lithium-ion,343.0,152,505,7.2,135.0,CCS,1500.0,539,5,RWD,E - Executive,Liftback Sedan,618.421052631579,22.459614382490884,5.372340425531915,1.3157894736842106,27.77777777777778,Gjatë,1.4361702127659575,3.1086848326489984,3,3,1.0,1
